1224,839073,14864,22734
8094,698391,16024,29179
6110,880755,4251,405
1920,751823,12590,13630
2260,276325,2591,13153
8010,489922,19407,26060
536,270328,17541,13121
9097,361135,9929,11587
543,593278,6037,3324
9550,683620,10031,29814
6099,732825,11642,19308
8313,159048,14960,5254
1676,374939,4964,4205
9701,227433,7946,1236
5315,811177,15801,11812
777,281387,17256,13722
3416,430572,7665,4122
7711,394596,4395,19802
3693,714778,4158,15180
4116,87032,4113,18132
1426,267895,6780,63
8861,916276,10471,1675
1047,51877,5760,24671
3339,656639,8416,12599
7358,499449,11640,16991
1647,718249,6558,20455
3021,757460,17790,25831
2752,766285,14591,904
6009,527181,14969,10367
8084,434811,9067,6828
1834,711620,11269,5608
1702,165141,4910,3974
5457,31080,14427,20383
2471,107706,7369,7543
3593,182483,12496,20407
806,531871,5551,5787
2186,617694,1894,2070
2863,287683,10192,24905
5323,753320,2544,14071
8056,350654,17728,20286
6673,160487,18910,6501
2769,955421,4539,13192
7097,332319,16372,3548
4681,60718,4584,23986
6740,50408,19134,26068
1254,639936,9003,8333
8996,895637,13607,9545
2602,134523,16666,11921
9620,164310,5863,10625
651,298485,4969,11028
7091,590581,134,8637
1840,521096,6443,8111
4219,645430,14136,6125
6192,472094,3833,20264
2925,895739,2030,1938
1332,132991,477,11857
2374,136256,808,7706
9912,786010,7773,12460
83,313426,13870,1124
5948,545015,1244,4087
7633,273444,700,19176
1496,44979,10056,19017
9794,553134,15811,17848
6006,367929,9358,13333
1628,200020,339,699
2274,157574,1105,22516
6471,574615,5310,17177
7113,776680,4449,11811
7082,190657,6675,17583
6948,301200,18170,733
5985,831786,6507,26886
9762,543448,217,4081
385,877152,6231,15775
5569,713109,13137,6379
4578,466722,1798,17089
591,462750,18637,29449
9284,718415,3684,13333
6084,504384,8442,10622
490,135144,6931,24117
1634,114243,15142,11711
4745,660875,13040,4041
9663,143782,2404,25746
1594,633460,11789,11036
7989,254962,1966,22964
5341,511840,12885,7392
8745,658393,17702,549
5675,695517,14293,2804
2479,629518,11519,22037
2959,358907,11122,17163
3070,682273,8257,25987
7165,744883,13871,13672
5746,309397,10854,13299
2602,348934,5306,29748
48,190387,7765,2259
8010,901962,12593,10210
2070,399264,8155,7637
9331,195121,10481,9721
113,644417,3429,10401
1306,777827,3662,25274
8318,361347,5135,25387
8959,339878,4324,13561
6847,664741,3102,11240
4254,157052,7668,18978
7448,350664,1960,2858
7900,522797,19680,12013
2929,924620,5356,4928
4917,910955,17265,13308
1015,815838,11074,24168
7077,443699,14677,1543
6282,999454,14034,6238
8062,482201,19710,29744
1761,650776,19275,29732
6662,570325,12143,21548
5318,235899,11228,25646
5327,397755,15817,11582
9975,685241,12552,2834
3546,162090,14730,17798
7510,75888,15764,3278
2821,547086,13022,23956
4405,111356,11368,24390
7656,387134,15616,13148
9451,360451,19940,12350
7585,218418,558,16246
9705,35627,229,14599
5395,256627,1240,7829
8140,557036,13901,15092
7753,97707,1457,17438
6924,272882,19429,14376
6108,503638,18545,15698
1166,283709,18650,1787
2616,544262,16390,13718
900,711405,10156,18083
3752,365220,9834,3014
9804,381099,11968,6820
2723,729684,4185,24874
3243,79031,13660,25939
1385,20081,10501,7199
701,230283,14835,22274
8779,115494,18781,26130
4700,550298,12365,10933
8693,307576,9097,8191
5109,845751,5455,8735
4246,859080,15110,14279
5873,679447,15686,13230
868,361186,11260,10300
6733,594360,15233,4814
2098,398989,15238,10486
5853,216288,6151,22149
2598,42172,9376,15124
6883,808611,16634,4391
5591,87647,19384,23878
4166,931858,19389,22682
4089,44950,9081,4654
7462,608765,15596,56
130,847310,13823,7694
8479,908174,15557,4782
6023,628853,8010,18835
6465,677762,10734,27599
1297,174004,13763,19310
7127,380618,13044,14897
5395,339621,7848,7719
2907,715811,10467,23764
8874,232764,14399,17385
7049,650926,284,8783
3663,766427,9915,20907
7982,683539,17651,17246
3331,659535,3981,24590
8229,787578,9071,3586
2,408784,6970,25621
5133,929248,12063,14526
984,656450,18261,7735
3559,205824,7478,23370
3124,160334,8534,19033
1823,671072,7983,4740
7608,592598,1945,23840
2931,114735,9370,18748
4436,384794,16232,26305
4455,638942,4083,16326
2717,379902,1841,7753
2312,805657,702,17813
8343,907869,6491,16438
3797,76162,7991,8340
9412,103027,4287,27367
6482,180781,7546,22141
2792,542655,5035,28360
9539,560689,12830,22702
5981,527221,9176,3020
9104,902956,16182,18890
5949,899917,11405,733
4070,325292,15935,15369
3227,580933,2553,9048
6969,480586,5623,21522
9875,496553,13080,27994
9476,211801,419,22147
65,374881,12661,19265
4607,641194,13188,25307
7972,31948,14818,799
614,989843,17540,7837
5212,246765,11330,21231
833,142351,3379,23862
9417,624528,17539,668
2875,91986,7225,14558
9509,975435,11199,15454
3413,379233,12068,19089
8366,708804,13855,5399
6577,668626,17806,3368
366,40958,1225,13377
4720,258908,8408,4732
4891,289332,11278,22548
2068,805145,1417,22895
9676,361315,5086,10121
5274,736795,6610,8438
2339,461254,19584,12577
4022,869714,16669,17218
9971,624805,3723,20394
2977,551585,7618,16532
5911,523590,10133,17410
1971,263837,19149,13155
3416,622092,15054,11010
9111,157689,11055,10067
5333,432893,10987,9189
8080,177013,5522,10475
9218,654784,10141,17493
5750,842338,1281,20480
6303,495024,118,6156
6606,716751,14365,22951
7761,199247,11847,5379
670,49248,5471,13146
9172,616542,13232,4519
6477,148848,1518,14310
1860,867392,19798,2011
4375,692418,16220,16135
6881,622335,15412,7950
3206,604697,7553,9533
1635,662642,2592,29094
8630,610036,14400,10853
2805,447725,11220,5372
6444,825265,19156,15913
7982,185840,552,17063
4967,548167,13978,3861
9329,390304,17310,29321
7229,40870,19146,744
3636,969031,11140,9800
8063,994744,9625,17474
4235,567287,580,6526
1378,112870,5247,27553
3795,727174,15804,13056
2352,312772,7126,29754
4027,512601,927,1804
4786,133228,9978,8452
2934,732434,3690,7834
882,409835,15769,1341
7337,133708,2622,14742
9271,556161,5664,8418
2892,211397,6905,9907
6827,911520,3960,28243
2708,268857,8546,3338
1932,934806,16734,17237
7727,89283,16820,21169
52,995480,19321,10016
111,984581,14453,19771
143,476204,3473,24215
9736,698182,245,7612
5602,680914,4256,156
7397,728969,9096,17262
2153,98495,15245,10705
8937,682558,19062,29790
3009,94442,4025,17176
2395,725935,4253,21052
4133,261663,11422,15035
8573,171417,18509,19417
5005,462163,6023,11423
264,426428,2750,1858
8978,670489,13009,3277
3128,260606,15350,18494
6546,227807,660,7046
2461,786495,10100,27512
4959,340525,8097,7497
4832,895248,742,22936
1501,230621,14268,26954
3631,915227,7224,9403
666,535484,13162,24318
5555,568790,18720,10289
2970,191746,1562,4120
473,83946,13355,13528
8722,371499,7302,2151
7054,563388,19031,26776
8293,124352,12520,27500
8437,859279,15977,12203
7793,691109,11597,5847
5892,388133,3685,2574
2264,408362,1643,14460
409,595564,1278,27175
7735,717388,15515,10190
1317,834597,16605,21472
2685,972258,6265,20746
6831,681770,13534,20056
3185,137404,14009,27455
9731,36033,12599,16264
2394,604457,18443,660
5787,258569,13970,5213
389,958880,19112,28187
7041,53123,19538,23886
695,129368,1161,22245
8812,393217,11092,21094
7046,671201,10088,27743
7982,252199,11906,19046
1456,536320,254,12138
1635,773724,7802,29506
6836,692253,14464,20255
5189,534227,12644,15408
1057,711786,10903,8371
5319,133531,3059,8274
4529,717234,17169,19759
3552,435383,15538,21877
3253,369704,12880,25824
6653,603412,15612,5534
150,766155,4451,16063
6129,658428,1525,19356
8924,419452,8380,3630
9734,658061,5386,15149
3043,110005,2460,6692
8661,314606,14136,29367
6008,735007,10792,12158
6253,809027,15229,26682
2038,467926,19321,27666
7786,143369,1803,1654
4953,429690,13875,7418
7621,260034,9175,27644
8036,23719,6609,28158
3175,777024,5237,8712
5119,295986,2924,29627
8568,264122,4468,11272
5636,227950,4344,17916
5828,428526,3804,7560
1065,562207,12776,12908
4545,326961,11311,29923
555,305053,2135,15264
15,492673,5056,6587
3409,840961,10391,4616
2296,678482,18885,23440
5920,937126,19153,11636
481,266583,14942,3906
8503,951462,10974,21475
1948,164351,14184,25880
4962,202127,6452,16937
9744,984028,4046,19429
444,253563,3861,2069
6941,137422,11887,22515
9573,196444,14608,24163
191,108400,19453,18058
6764,819495,1656,22731
2999,113558,13601,24730
214,764747,19936,2505
8516,381495,5389,19477
9246,291907,17141,5816
8734,926942,18897,14005
4950,994428,5063,21063
5033,758628,2086,26985
5401,109221,10129,24424
1039,481420,11090,6619
4296,176066,11303,21777
5392,286429,2035,18938
6355,471271,19903,22281
5437,979385,2630,182
3773,671109,2575,27482
5963,264754,17077,28800
6455,446962,11630,637
5450,392430,15027,11443
9519,278534,1096,29377
784,475442,10125,26726
3098,695985,10114,8633
3744,889033,9651,18650
1240,70713,2774,15783
6306,671325,4153,12344
1847,331172,13461,4643
5587,937973,10513,120
227,752076,10031,19349
5990,519633,8072,5957
7104,669266,16976,6042
3884,639354,3572,20293
4445,941525,4178,19131
8519,584815,2461,19207
374,525038,3659,9071
9741,619377,9270,27403
202,32034,17366,18378
9058,515582,9075,19899
946,220663,4315,19459
3935,747812,10086,4530
9361,997641,15907,7562
9506,709990,14055,19063
3316,409364,8754,13434
4013,923694,7464,26361
6302,422287,2462,4807
6982,88265,14817,2370
6806,109183,742,7930
7904,81080,10724,12889
2991,522266,16046,20133
7718,397567,17080,17166
4309,112416,11032,15295
2599,124818,123,21237
9902,146539,16665,9227
7231,769816,14912,14387
9722,363032,18932,9589
6097,441204,18153,1935
1577,822628,1428,29983
864,71746,11607,20563
8238,276873,3411,25085
5680,660884,3342,14074
4792,576355,3269,28732
4731,365638,5216,1167
1838,775669,8529,899
1367,589304,16707,12974
5249,526200,1529,28093
7382,444305,19253,20043
1825,648186,97,18561
6723,369110,5348,16286
20,598815,11801,15889
3147,253277,6388,20366
3382,990158,3628,15035
4847,333154,4107,6053
5514,715646,7382,3132
8748,718961,16308,29604
5122,999544,2060,11332
1663,320191,13894,9995
6230,831022,10019,16674
297,815762,10221,17919
8605,316703,18846,23771
5637,389663,11229,2568
3062,280001,16795,9587
6649,664337,8759,21269
7708,806040,5822,20664
9387,983021,19121,23398
1432,415829,12677,11513
2599,995560,15293,13443
8118,867904,4252,23468
8172,437400,12927,26197
9654,477576,10314,6943
7973,391881,19092,1424
687,256400,13149,23974
9241,69198,12845,12786
8850,38123,5236,14368
3458,428853,9538,15585
5093,373940,9226,25490
4874,322341,573,10228
2378,65179,180,7997
3932,669940,18600,4489
3355,751912,4363,21077
9655,462694,17412,153
7647,503800,8550,10598
7005,938760,16968,20469
3131,542122,5319,27804
7878,343786,4274,2675
2954,292641,11260,15019
6907,136022,5240,291
6851,489491,17581,24755
4172,81015,11684,27789
9938,94419,1688,5299
4821,455471,835,14965
8278,419554,10573,22602
175,985631,16419,5101
7381,855823,14680,12012
293,697195,1175,5284
1788,735299,6863,203
2813,778746,6765,27456
9646,146582,6264,17102
3946,369595,8562,13851
9189,113050,6613,13178
7760,594892,14001,15532
1113,996846,5520,25124
8993,746257,8352,26465
2552,617682,6720,3066
3210,619327,13121,18610
9585,456427,4604,17463
1530,461829,5216,7434
9026,784044,1723,1097
7712,83238,10872,26143
1568,771461,1998,11959
785,262465,14487,8423
237,243456,17666,19117
3694,952803,2679,24597
4500,368391,93,9416
7636,619110,7062,15360
2074,797678,7082,13793
8171,65193,4267,8358
9489,609757,3893,13120
5058,585924,19224,4606
9850,172076,1625,3067
1523,610413,1285,13450
3920,273488,6374,16586
9634,939656,12494,22398
775,74490,19266,28794
1419,269717,11090,2452
4697,367126,6699,12629
467,439070,13651,8251
9124,289026,19943,23154
3034,473288,3864,7927
9721,551436,7937,23564
6394,780201,8335,23484
7756,867246,736,15394
1362,402279,17985,6332
422,200575,2067,26489
5935,285008,19292,12986
3575,799374,17188,16462
2215,680018,477,756
1691,437584,9910,18298
451,874251,13692,1252
330,289078,5778,10479
8896,921905,4357,10422
8925,303982,10872,11536
8475,445879,15121,28335
3939,561102,10148,21362
8513,94205,16005,5549
1003,29643,2747,9815
473,540377,5893,11614
2700,270881,8499,542
5183,148210,6978,27907
1165,166650,983,28254
3786,331114,1170,11332
1653,890179,9784,21157
4617,197892,18508,13420
7905,50598,1384,12379
3382,543131,11210,25169
2974,179628,197,13573
8561,494228,16150,18355
2029,176298,6199,17777
2772,711792,5150,6823
7694,124700,18488,8689
3921,202157,4057,26645
9485,687322,17696,10945
3836,810041,8834,9914
279,572284,17154,1901
8849,212071,16422,16246
9705,73430,1032,6637
3070,926043,8519,23024
2781,643734,14743,8324
1751,772257,1612,11095
3252,793378,16024,4430
1187,341468,15150,7304
8898,739511,16696,6494
4540,429091,4209,9349
8228,556510,14287,20980
4793,689974,8124,3145
4929,236687,15318,23690
1688,186749,2609,16363
9047,725510,3313,22956
9930,917102,4832,11032
3582,998732,2631,17547
2318,941644,18987,3531
945,903492,11263,28351
3343,724650,4578,12219
5442,846215,9786,16631
6779,598152,10354,6115
8056,477094,5163,22298
2931,751264,5932,2372
2793,929772,8741,22696
1145,880822,15384,3614
7619,725356,9630,10756
3234,871445,11546,29203
9263,263574,8965,10596
1586,726595,5160,19250
9264,81950,1778,26835
169,288198,14125,25339
9969,724721,16274,20635
6062,862029,16947,16041
8874,601278,10032,518
3262,969492,9381,10993
165,381715,16443,2359
2544,842116,18293,20603
1303,442647,3487,13496
445,546950,19040,633
9850,365727,16029,22708
5730,428828,7841,29208
5797,759119,3754,5181
6189,727611,16421,17272
9632,472257,19996,6879
1166,286016,10009,603
2955,401824,6154,20612
4235,352083,9352,14712
2337,615725,4067,26670
7479,128924,12384,29253
7124,178207,6962,26645
8253,445997,12782,4015
116,956430,13289,4620
2002,404962,1405,17903
3857,569760,18825,19745
2256,242321,17751,27565
4245,266143,19560,5260
8398,936033,11241,18428
4619,496815,9125,23653
298,367325,1828,3394
8481,923417,7050,18293
5599,197961,12468,2971
2585,814091,15035,1798
4845,469032,9702,26727
8018,827142,17686,19609
6433,741887,8942,7771
4115,334477,18439,2373
6160,829311,16631,29139
9744,365650,17267,26516
5102,442952,14772,19862
5879,576165,13928,22789
5075,236802,13509,3880
1219,927286,19976,6739
5240,490529,6956,7421
3632,254223,10377,15945
4072,264634,2938,9281
3782,880394,4202,13627
6684,223414,10072,13780
724,227683,17791,6434
3069,640131,4970,4354
4690,529764,6884,5120
9996,667478,10397,4113
1132,867014,11697,5311
7673,628964,10013,15346
5617,401816,17604,25638
9379,556744,977,6702
6970,615043,17498,1261
492,838147,6041,19980
2660,639045,9248,7845
8777,367911,8835,17356
7592,717107,12972,1206
3708,775119,13464,25139
3814,755425,4399,12385
6522,749866,4067,24688
7309,671691,19127,10330
4321,810823,15188,16495
20,919429,19902,2017
7815,577278,13033,11110
4856,746938,9651,10595
7579,958626,1939,17989
4584,287182,7163,723
9085,146987,16545,16251
2973,843018,613,2538
9955,625322,7995,5028
569,572264,14820,24214
9002,800798,1715,7999
841,682197,17558,17143
350,443315,15691,12832
635,498975,3941,3280
4558,112396,7325,20369
4100,725069,17698,3890
9642,927449,2635,13318
6070,880554,1183,13737
6857,886027,14713,6825
388,68941,4544,5857
9386,973626,15043,20963
7701,203213,19399,8822
7502,817877,6673,323
4362,472889,8825,20373
9088,854236,5434,18509
9065,59553,16498,6226
2398,614154,8895,10543
6351,428698,1343,2100
6583,301315,19327,21960
2478,195889,13652,6278
5160,400525,4875,8204
1847,361632,4970,18654
6917,473041,11396,24751
4022,531053,8310,2548
1216,451323,2908,19818
2129,783884,13930,3443
2192,710619,177,21259
9947,904089,12669,6637
7354,805430,3643,21503
6485,474172,15933,11096
6215,580504,13934,23601
2133,161095,14247,29579
1020,943191,13602,22075
5016,446347,16800,14860
3371,935688,5549,6114
4502,905204,11159,3112
7712,595327,13854,8997
434,612809,3416,10361
5588,546406,13059,13215
2972,217454,10550,20124
3368,610912,1730,3046
9890,393254,11351,14372
6150,977169,3024,14279
6650,867683,15966,6124
9329,237785,4012,6443
9615,454252,18853,1475
1828,587050,89,28249
721,368657,15659,7469
1417,319390,18960,26074
3641,595365,5124,14555
2175,439691,1638,24848
602,999963,17377,17463
6422,187704,2197,18361
1489,982144,2926,2750
4651,931873,2081,15906
2937,592518,11024,21516
9596,53166,17509,13558
613,849251,9354,10958
5510,822708,4373,19296
8484,875372,15709,3287
2831,400841,1774,13814
7466,953913,5939,21654
8039,695937,18991,19794
7157,550129,19085,23769
242,140699,3430,9566
9281,549754,9555,25798
3249,487809,12744,4169
405,49137,9391,22862
7088,749326,6832,25212
2680,898042,6045,28672
5089,789986,12173,23013
1281,635602,14093,124
8151,250802,10607,13506
6021,361126,6958,16613
8362,604228,13544,20653
2897,575601,5506,22474
7130,803688,19545,22621
3526,339288,19786,14555
377,98258,7058,4650
897,270556,15982,12790
908,660780,8642,18549
5866,698107,8618,1212
8621,125317,14939,4287
6188,104209,6218,14660
9631,880011,6462,18582
1049,147240,16707,24622
5242,458138,2163,13746
2008,911169,4869,25583
687,268958,419,14009
1238,986571,19351,2204
7179,569466,16754,18017
5814,273329,17596,14095
8399,238501,18368,1585
4276,774639,11584,9786
4194,738884,4118,17543
3661,490420,7837,26243
8246,626916,11998,16461
4277,840565,19451,8719
5607,51008,794,11190
3718,525230,2943,27221
7642,609182,14424,1450
8516,963436,8175,21534
839,736112,12241,11028
3103,264568,3782,11567
8219,998617,12008,7906
1753,846798,13818,6667
1359,685020,15225,5000
8989,273644,11726,4400
6974,227495,353,4929
2838,456151,3736,27385
1924,329746,16153,25022
9546,404964,12532,13442
2531,814183,11902,365
6246,857012,15466,9119
5747,346648,14644,18395
1972,862023,18728,22000
3628,984619,1584,751
3573,863893,6112,14502
8439,806037,8308,13293
7950,727252,16458,24109
1836,420106,17159,2820
9179,314051,4758,18874
8087,424181,5397,7172
723,752573,4808,2762
9912,147352,7008,9769
4502,364035,4538,19670
3321,997695,16121,22287
3000,93486,4207,5633
9859,612382,3707,22070
6407,56283,6102,13963
6487,556151,2133,7114
3726,846110,13911,5935
3126,569243,1763,21151
2081,162419,11045,361
8234,468772,432,23917
6707,188195,12890,9327
1279,678089,6076,22564
3392,676683,3207,931
574,851639,9482,7208
1617,750417,5099,10487
4483,340535,19644,10403
8171,77589,2944,6478
516,534441,15287,25982
6600,765138,15612,25841
111,177301,3737,29733
3020,575994,8512,25114
8675,104995,3957,26236
4798,367979,6183,13074
4931,835431,10596,18610
3321,872512,12457,22573
397,354330,13664,3169
1110,368922,8598,19629
6267,597095,14553,20724
566,189869,97,20672
545,361820,3260,7028
4762,597295,4413,3456
5704,330781,17567,1469
5846,679017,11512,9837
987,949065,16461,17281
1904,354756,18458,10939
5620,313234,3596,21499
4237,973221,5277,10890
9553,745146,4759,6241
281,611199,12181,28519
8744,695662,8363,3118
8378,414448,1133,20496
1615,627725,7383,6825
3272,694879,19329,29821
227,486670,18540,27221
2809,308234,14300,22227
7468,169992,17167,5206
3101,985736,5218,12726
8293,870376,13373,29279
3318,865853,8361,29766
5961,626343,8065,10883
700,789039,2961,28099
8494,600062,7903,3492
2098,255358,15810,29323
416,708294,1625,20320
5141,148170,11457,18362
7838,432901,12075,2895
6613,916995,14866,7611
4231,386225,4342,10632
2985,529631,1866,6223
7725,180337,19134,5476
6939,697428,19504,589
2078,746266,4370,12338
9690,862700,7125,26502
9457,991151,14993,14797
1298,529227,16402,11725
4420,620771,13534,26325
9030,639248,6885,2423
6024,492948,8657,27588
4652,667689,7687,13922
3757,477933,14860,14947
9152,760366,16776,24810
5941,816274,9468,14864
8173,385949,9150,7885
8300,937829,2919,7543
5418,166931,18851,24322
8086,430058,16238,25066
2396,813297,8143,7533
8462,187064,907,27212
4841,198511,8088,4119
2107,945834,2112,29070
907,562682,17277,14964
6687,924795,8044,13334
1681,940599,12121,16801
7266,261145,10309,25014
4391,28365,18108,25119
6921,303611,19675,28233
8245,796264,19592,9469
5483,695431,14450,4591
4406,669068,2465,17878
6755,692743,2455,2612
1587,280487,7646,12299
5960,372282,15046,3750
3861,699262,15742,20173
267,57059,9974,11495
6322,153877,16709,2967
5496,68193,17775,14267
3502,510852,19141,29684
1913,688900,12566,8594
4128,948413,16802,5556
1239,131013,4259,14534
6004,104155,2255,447
1001,825665,5221,19080
8591,135155,14512,24871
6219,675302,1947,6481
1073,930143,1951,20630
7996,258048,6345,14454
1280,685383,3206,26148
3297,540001,10801,361
2695,824056,16708,4387
1038,68594,1141,27655
8188,74339,18215,19402
3938,212026,8143,13942
7484,648490,18327,15331
6489,223544,16095,6156
4305,168960,6682,10694
3360,812002,3554,11189
7123,265156,12723,11787
159,341371,9463,13346
8041,898311,14661,24563
6677,308104,16701,6214
6321,935851,13168,6467
9366,457339,214,4621
9482,767525,3842,12581
5063,512657,2966,297
8428,88847,1463,17811
8749,982721,8907,19587
8879,469470,9879,23622
7803,324005,2723,26977
3066,206266,14379,12054
2291,208225,14323,7433
7880,964213,1445,13411
1486,618564,10042,5372
5074,615267,17276,12252
355,344009,15470,20551
7857,464568,15897,5817
5795,799476,4953,20092
4581,893284,16396,20808
52,843993,15206,11519
7662,871020,5381,9803
2429,412320,11342,7861
9001,980278,8050,1868
7183,547348,15585,6692
1526,945310,8685,23375
8883,252276,6936,28330
4919,504804,10990,9404
159,858476,12823,8870
3580,591655,9885,27130
3642,333779,8830,29486
9969,207512,4427,339
2924,382372,5422,23077
612,331192,582,1709
1695,152883,9182,16285
4524,83948,4960,17631
976,453740,6652,2096
5505,842727,2043,10544
6430,255075,4798,19694
5005,932445,6641,26621
5171,149635,10376,8071
9925,698659,978,18184
6356,87003,15157,10150
1847,140409,5294,23224
7171,112849,9972,10491
5949,750727,8998,23619
1822,454436,12757,29103
6210,74482,5148,23770
8580,113240,2422,29563
2128,567354,2321,24346
1017,417729,15835,15706
5867,625136,8719,17175
9283,428504,13671,16387
922,696800,17248,17023
8488,170024,9120,1586
467,535053,2549,12311
7395,350536,721,27687
5136,725558,11965,2992
3944,280973,2423,2216
8949,75904,2145,19770
4418,54603,10764,28321
2182,301264,11546,8213
8697,759283,11383,16556
9615,227930,14813,6126
2874,38015,12178,4188
8474,127934,2517,614
1138,562113,19178,16641
1345,927657,2745,7765
4296,696967,11488,11798
1022,953633,16415,29498
8716,456251,3999,3689
9828,233361,1736,5615
6801,838576,14407,6134
7497,659587,14238,24305
1749,241765,14590,24870
4316,546624,3559,24705
5508,612684,17350,18181
8511,487187,3092,10336
1415,476158,4969,16889
5129,864695,3399,28454
2116,579068,17516,26412
2778,219831,15541,26145
1201,298988,6522,3954
2625,945055,13743,21448
6175,671818,4130,13032
7040,846273,14809,2768
1875,292631,638,5601
2521,43183,9884,22262
1412,23795,16164,25947
9717,637432,6815,12171
980,426426,5371,14996
1214,267433,3008,10814
709,986697,19322,5977
189,830380,15246,15612
4336,425414,18293,23268
9232,654725,19652,7432
612,925919,13252,2167
9221,418460,18317,8402
2901,520237,5278,8017
748,285022,13503,2348
6710,384891,6340,6046
1216,297403,2097,2496
1712,85468,10970,10286
906,264166,5439,17374
6441,687910,1208,13396
4750,789835,17855,5597
5468,266427,9718,16169
1637,212370,19595,23250
6228,362975,18954,17628
2858,901830,10877,23269
5100,561731,2467,25397
4825,519495,12988,15552
1884,503665,13567,1143
8205,673418,15649,9075
3105,996408,1895,6466
7456,130112,5681,29493
711,486639,3299,29142
3767,406559,7678,21125
7471,805597,13849,21673
8066,278266,19002,17065
5217,385437,18361,28990
3531,268110,2418,29383
7965,301444,12022,13739
9556,775513,15798,8250
5418,535126,13852,5002
3734,732709,14193,13980
1671,568163,7515,22276
8774,716329,12734,1395
8271,791230,15185,7475
4186,407338,8757,17452
9859,269844,19241,19941
7145,272846,7851,27655
707,169278,14183,19167
2740,531150,11727,3693
7462,398694,9782,26992
6927,481639,2041,5538
1819,841885,5513,4983
9614,464868,17232,21048
7308,874794,17523,20305
4909,859094,3593,16567
2870,510439,1268,10831
9564,370470,10159,4118
4131,762239,3471,18437
2105,277119,719,21969
7653,298417,16378,6715
875,180949,17311,1558
8525,923956,16804,15589
8248,493975,11347,26666
696,128661,12021,4226
1476,665224,1825,22270
8457,702585,8086,5978
2751,436081,18892,29185
255,199899,5802,518
3587,838772,2270,1627
8732,888524,8298,24248
2495,587203,8485,6580
3580,731737,6293,22092
1623,682018,13399,21787
6125,188368,10799,19343
6829,50350,19616,27315
6235,810130,13120,6307
1687,623664,16468,16644
8230,339974,1309,5670
2002,63974,16435,2461
9722,162063,8386,29378
1001,426425,39,14272
4830,640378,5920,2239
1809,398078,4911,15878
6416,943465,5604,26068
9028,807665,15705,13109
4016,990576,13780,20380
4630,507356,2406,12645
3328,263818,14527,7287
5190,233126,13392,8579
3479,571232,19778,2139
9577,145449,15612,22364
7138,131964,4770,21105
6488,830151,99,21429
9511,76627,13875,19378
4177,233543,2507,4955
6447,684987,7211,13635
4377,366310,12296,8176
3183,120252,4003,21204
2296,449549,5974,16197
9466,824200,14590,3657
8587,369118,15010,17902
3027,954769,10449,16986
8139,913915,1970,8251
9026,199125,3857,21303
2735,217778,2594,12611
7672,406173,6498,18807
178,315693,7733,29653
2249,898592,13896,18800
1521,987815,2775,18794
2919,487250,16831,7624
7754,260419,5869,18331
3884,348434,13584,9068
1260,822097,19687,22726
7632,444832,13565,9188
9390,851449,15182,3298
2702,571518,6400,10090
5816,958236,14170,5355
466,33102,12858,29070
1531,753419,8136,2983
2068,180736,14029,8243
5176,307865,6738,6482
1594,741516,18256,24135
2447,323650,11535,23961
9544,132226,13361,12940
2461,108761,3985,15915
1895,35721,4394,1159
9288,424892,8844,8366
8038,911219,19974,24469
6820,896280,16112,1623
1858,570010,14251,26887
4538,623681,9674,3068
2102,482821,19466,4718
2253,407735,1552,396
8168,972946,16160,15843
2170,240075,11531,21455
9257,962017,3239,18145
7319,352580,14175,10196
2326,928664,15779,2699
7367,711085,3814,23347
9256,342709,10979,25892
1362,267067,9059,27856
9644,830141,18272,22892
6295,175523,19411,16867
2791,71501,14457,15722
7122,163513,18545,23532
7006,225566,14431,29225
8096,169167,5068,9148
3640,960797,600,25330
5484,816939,7331,15666
7703,550760,16643,11222
7715,36769,9979,2667
9287,428210,249,8530
3435,916247,19031,20036
0,825379,13400,29801
6586,659978,9397,11060
2430,924815,1586,26403
6443,911969,6944,2732
50,672809,6383,2434
2301,66560,5438,21831
3429,292584,3757,10881
9818,329156,2810,10948
9650,384610,5260,23349
9564,827907,18321,2343
1301,981802,15376,5483
92,115865,3980,8243
7264,667917,13683,5428
5198,59385,18391,20994
8943,560670,9445,5951
7819,109345,15357,7748
6726,39467,11579,6453
9582,907230,11535,887
1268,524489,3356,25018
2225,963058,5732,22399
7543,416146,1151,15778
7891,88283,4561,17859
174,987167,7113,54
2090,626347,4463,22281
2179,729259,14240,27531
4432,335021,13298,7631
3804,888211,17181,3216
6290,333548,191,3797
5447,367196,16698,15554
4215,313381,2722,10805
6951,931207,17202,24900
1420,925852,19450,3831
1136,585091,4540,15659
2704,247811,9402,15159
6691,821800,9896,8301
5300,329974,16454,9002
9589,376537,18738,108
2809,599749,4027,27321
7781,459680,16837,29303
6486,966092,1138,3550
8062,658903,9329,4977
898,266920,3723,594
2014,389410,10767,5077
376,592290,15164,13910
3611,680622,16805,20219
9400,834804,4726,5569
9036,831097,867,3034
154,612185,14689,14457
7283,691266,10562,11263
1577,763110,15212,4145
9927,86212,14767,22443
5788,849172,17214,13261
2924,171508,14259,8001
3808,629335,11524,29442
2083,646745,8633,3219
9329,464591,1149,7547
4734,493380,7408,26760
4926,290053,19563,13744
1336,466833,11363,7417
8500,516746,8390,26858
2569,363231,9417,17703
892,845682,11307,9939
6282,919741,19745,390
6492,307136,16759,11749
3862,611917,14345,21461
3084,77211,5584,27833
6496,729227,9482,7734
2169,457885,15116,27867
5194,267515,10957,13804
